IdFilm,Titre,Genres
3933,"Killer Shrews, The (1959)",Horreur|Sci-Fi
3937,Runaway (1984),Sci-Fi|Thriller
3938,"Slumber Party Massacre, The (1982)",Horreur
3939,Slumber Party Massacre II (1987),Horreur
3940,Slumber Party Massacre III (1990),Horreur
3941,Sorority House Massacre (1986),Horreur
3942,Sorority House Massacre II (1990),Horreur
3943,Bamboozled (2000),ComÈdie
3945,Digimon: The Movie (2000),Aventure|Animation|Enfants
3946,Get Carter (2000),Action|Drame|Thriller
3947,Get Carter (1971),Action|Crime|Drame|Thriller
3948,Meet the Parents (2000),ComÈdie
3949,Requiem for a Dream (2000),Drame
3950,Tigerland (2000),Drame
3951,Two Family House (2000),Drame
3952,"Contender, The (2000)",Drame|Thriller
3953,Dr. T and the Women (2000),ComÈdie|Romance
3955,"Ladies Man, The (2000)",ComÈdie
3957,Billy Jack (1971),Action|Drame
3958,Billy Jack Goes to Washington (1977),Drame
3959,"Time Machine, The (1960)",Action|Aventure|Sci-Fi
3962,Ghoulies II (1987),ComÈdie|Horreur
3963,"Unsinkable Molly Brown, The (1964)",Musicale
3964,"Aventures of Ichabod and Mr. Toad, The (1949)",Animation|Enfants
3965,"Strange Love of Martha Ivers, The (1946)",Drame|Film-Noir
3966,Detour (1945),Crime|Film-Noir
3967,Billy Elliot (2000),Drame
3968,Bedazzled (2000),ComÈdie
3969,Pay It ForGuerred (2000),Drame
3971,"Private Eyes, The (1981)",ComÈdie|MystËre
3972,"Legend of Drunken Master, The (Jui kuen II) (1994)",Action|ComÈdie
3973,Book of Shadows: Blair Witch 2 (2000),Crime|Horreur|MystËre|Thriller
3974,"Little Vampire, The (2000)",Aventure|Enfants
3977,Charlie's Angels (2000),Action|ComÈdie
3978,"Legend of Bagger Vance, The (2000)",Drame|Romance
3979,Little Nicky (2000),ComÈdie
3980,Men of Honor (2000),Drame
3981,Red Planet (2000),Action|Sci-Fi|Thriller
3983,You Can Count on Me (2000),Drame|Romance
3984,Diamonds Are Forever (1971),Action|Aventure|Thriller
3985,"Eagle Has Landed, The (1976)",Drame|Guerre
3986,"6th Day, The (2000)",Action|Sci-Fi|Thriller
3987,Bounce (2000),Drame|Romance
3988,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),Enfants|ComÈdie|Fantaisie
3989,One Day in September (1999),Documentaire
3990,Rugrats in Paris: The Movie (2000),Animation|Enfants|ComÈdie
3991,102 Dalmatians (2000),Enfants|ComÈdie
3992,Mal√®na (2000),Drame|Romance|Guerre
3993,Quills (2000),Drame|Romance
3994,Unbreakable (2000),Drame|Sci-Fi
3996,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",Action|Drame|Romance
3997,Dungeons & Dragons (2000),Action|Aventure|ComÈdie|Fantaisie
3998,Proof of Life (2000),Drame
3999,Vertical Limit (2000),Action|Aventure
4000,"Bounty, The (1984)",Aventure|Drame
4002,"Planes, Trains & Automobiles (1987)",ComÈdie
4003,She's Having a Baby (1988),ComÈdie
4005,"Living Daylights, The (1987)",Action|Aventure|Thriller
4006,Transformers: The Movie (1986),Aventure|Animation|Enfants|Sci-Fi
4007,Wall Street (1987),Drame
4008,Born on the Fourth of July (1989),Drame|Guerre
4009,Talk Radio (1988),Drame
4010,Brewster's Millions (1985),ComÈdie
4011,Snatch (2000),ComÈdie|Crime|Thriller
4012,Punchline (1988),ComÈdie|Drame
4014,Chocolat (2000),Drame|Romance
4015,"Dude, Where's My Car? (2000)",ComÈdie|Sci-Fi
4016,"Emperor's New Groove, The (2000)",Aventure|Animation|Enfants|ComÈdie|Fantaisie
4017,Pollock (2000),Drame
4018,What Women Want (2000),ComÈdie|Romance
4019,Finding Forrester (2000),Drame
4020,"Gift, The (2000)",Thriller
4021,Before Night Falls (2000),Drame
4022,Cast Away (2000),Drame
4023,"Family Man, The (2000)",ComÈdie|Drame|Romance
4024,"House of Mirth, The (2000)",Romance
4025,Miss Congeniality (2000),ComÈdie|Crime
4027,"O Brother, Where Art Thou? (2000)",Aventure|ComÈdie|Crime
4029,State and Main (2000),ComÈdie|Drame
4030,Dracula 2000 (2000),Horreur
4031,All the Pretty Horses (2000),Drame|Romance|Occidentale
4032,"Everlasting Piece, An (2000)",ComÈdie
4033,Thirteen Days (2000),Drame|Thriller|Guerre
4034,Traffic (2000),Crime|Drame|Thriller
4035,"Claim, The (2000)",Romance|Occidentale
4036,Shadow of the Vampire (2000),Drame|Horreur
4037,House of Games (1987),Crime|Film-Noir|MystËre|Thriller
4039,Annie (1982),Enfants|Musicale
4040,Don't Tell Mom the Babysitter's Dead (1991),ComÈdie
4041,"Officer and a Gentleman, An (1982)",Drame|Romance
4042,"Alamo, The (1960)",Action|Drame|Guerre|Occidentale
4043,At Close Range (1986),Crime|Drame
4046,Friendly Persuasion (1956),Drame
4047,Gettysburg (1993),Drame|Guerre
4051,Horreurs of Spider Island (Ein Toter Hing im Netz) (1960),Horreur|Sci-Fi
4052,Antitrust (2001),Crime|Drame|Thriller
4053,Double Take (2001),Action|ComÈdie
4054,Save the Last Dance (2001),Drame|Romance
4055,Panic (2000),Drame
4056,"Pledge, The (2001)",Crime|Drame|MystËre|Thriller
4061,The Man in the Moon (1991),Drame|Romance
4062,Mystic Pizza (1988),ComÈdie|Drame|Romance
4063,Prelude to a Kiss (1992),ComÈdie|Drame|Romance
4064,Coffy (1973),Action|Crime|Thriller
4065,Foxy Brown (1974),Action|Crime|Drame
4066,I'm Gonna Git You Sucka (1988),Action|ComÈdie
4067,Untamed Heart (1993),Drame|Romance
4068,Sugar & Spice (2001),ComÈdie
4069,"Wedding Planner, The (2001)",ComÈdie|Romance
4074,"Legend of Rita, The (Stille nach dem Schu√ü, Die) (1999)",Drame
4077,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien) (2000)",Drame|Thriller
4078,Amazing Grace and Chuck (1987),Drame
4079,Amazon Women on the Moon (1987),ComÈdie|Sci-Fi
4080,Baby Boom (1987),ComÈdie
4081,Back to the Beach (1987),ComÈdie
4082,Barfly (1987),ComÈdie|Drame|Romance
4083,Best Seller (1987),Thriller
4084,Beverly Hills Cop II (1987),Action|ComÈdie|Crime|Thriller
4085,Beverly Hills Cop (1984),Action|ComÈdie|Crime|Drame
4086,"Big Easy, The (1987)",Action|Crime|MystËre|Romance|Thriller
4089,Born in East L.A. (1987),ComÈdie
4090,"Brave Little Toaster, The (1987)",Animation|Enfants
4091,Can't Buy Me Love (1987),ComÈdie|Romance
4092,Cherry 2000 (1987),Romance|Sci-Fi
4093,Cop (1988),Thriller
4102,Eddie Murphy Raw (1987),ComÈdie|Documentaire
4103,Empire of the Sun (1987),Action|Aventure|Drame|Guerre
4104,Ernest Goes to Camp (1987),ComÈdie
4105,"Evil Dead, The (1981)",Fantaisie|Horreur|Thriller
4109,Flowers in the Attic (1987),Drame|Thriller
4110,"Fourth Protocol, The (1987)",Thriller
4111,Gardens of Stone (1987),Drame|Guerre
4113,"Glass Menagerie, The (1987)",Drame
4115,Hiding Out (1987),ComÈdie
4116,Hollywood Shuffle (1987),ComÈdie
4117,Hope and Glory (1987),Drame
4121,Innerspace (1987),Action|Aventure|ComÈdie|Sci-Fi
4123,Ishtar (1987),ComÈdie
4124,Jaws: The Revenge (1987),Horreur|Thriller
4125,Leonard Part 6 (1987),ComÈdie|Sci-Fi
4126,Less Than Zero (1987),Drame
4127,"Like Father, Like Son (1987)",ComÈdie
4128,"Lost Boys, The (1987)",ComÈdie|Horreur|Thriller
4129,Made in Heaven (1987),Fantaisie|Romance
4130,Maid to Order (1987),ComÈdie|Fantaisie
4131,Making Mr. Right (1987),ComÈdie|Romance|Sci-Fi
4132,Mannequin (1987),ComÈdie|Romance
4133,Masters of the Universe (1987),Action|Aventure|Fantaisie|Sci-Fi
4135,"Monster Squad, The (1987)",Aventure|ComÈdie|Horreur
4138,My Demon Lover (1987),ComÈdie|Horreur
4139,No Man's Land (1987),Crime|Drame
4141,Head Over Heels (2001),ComÈdie|Romance
4142,Left Behind: The Movie (2000),Action|Aventure|Drame|Thriller
4143,Valentine (2001),Horreur|MystËre
4144,In the Mood For Love (Fa yeung nin wa) (2000),Drame|Romance
4146,"Million Dollar Hotel, The (2001)",Drame|MystËre|Romance
4147,Nico and Dani (Kr√°mpack) (2000),ComÈdie|Drame|Romance
4148,Hannibal (2001),Horreur|Thriller
4149,Saving Silverman (Evil Woman) (2001),ComÈdie|Romance
4152,Vatel (2000),Drame
4153,Down to Earth (2001),ComÈdie|Fantaisie|Romance
4154,Recess: School's Out (2001),Animation|Enfants
4155,Sweet November (2001),Drame|Romance
4156,Company Man (2000),ComÈdie
4157,"Price of Milk, The (2000)",ComÈdie|Drame|Fantaisie|Romance
4158,Monkeybone (2001),Animation|ComÈdie|Fantaisie
4159,3000 Miles to Graceland (2001),Action|Thriller
4160,"Widow of St. Pierre, The (Veuve de Saint-Pierre, La) (2000)",Drame|Romance
4161,"Mexican, The (2001)",Action|ComÈdie
4164,"Caveman's Valentine, The (2001)",Drame
4166,Series 7: The Contenders (2001),Action|Drame
4167,15 Minutes (2001),Thriller
4168,Get Over It (2001),ComÈdie|Romance
4171,Long Night's Journey Into Day (2000),Documentaire
4174,Avalon (1990),Drame
4175,Gray's Anatomy (1996),ComÈdie|Drame
4178,Of Mice and Men (1939),Drame
4180,Reform School Girls (1986),Action|Drame
4181,Tapeheads (1988),ComÈdie
4184,"Bishop's Wife, The (1947)",ComÈdie|Drame|Romance
4187,Lilies of the Field (1963),Drame
4189,"Greatest Story Ever Told, The (1965)",Drame
4190,Elmer Gantry (1960),Drame
4191,Alfie (1966),ComÈdie|Drame|Romance
4193,"Fantasticks, The (1995)",Musicale
4194,I Know Where I'm Going! (1945),Drame|Romance|Guerre
4195,"Abominable Dr. Phibes, The (1971)",Horreur|MystËre
4197,Real Life (1979),ComÈdie
4198,Battle Beyond the Stars (1980),Sci-Fi
4200,Double Impact (1991),Action
4202,Fuzz (1972),Drame
4203,Harley Davidson and the Marlboro Man (1991),Action|Crime|Drame
4204,Losin' It (1983),ComÈdie
4205,Mermaids (1990),ComÈdie|Drame|Romance
4207,Navy Seals (1990),Action|Aventure|Guerre
4210,Manhunter (1986),Action|Crime|Drame|Horreur|Thriller
4211,Reversal of Fortune (1990),Drame
4212,Death on the Nile (1978),Crime|MystËre
4214,Revenge of the Nerds (1984),ComÈdie
4215,Revenge of the Nerds II: Nerds in Paradise (1987),ComÈdie
4217,4 Little Girls (1997),Documentaire
4218,River's Edge (1986),Crime|Drame
4219,Girls Just Want to Have Fun (1985),ComÈdie
4220,"Longest Yard, The (1974)",ComÈdie
4221,Necessary Roughness (1991),ComÈdie
4223,Enemy at the Gates (2001),Drame|Guerre
4224,Exit Wounds (2001),Action|Thriller
4225,"Dish, The (2001)",ComÈdie
4226,Memento (2000),MystËre|Thriller
4228,Heartbreakers (2001),ComÈdie|Crime|Romance
4229,Say It Isn't So (2001),ComÈdie|Romance
4231,Someone Like You (2001),ComÈdie|Romance
4232,Spy Kids (2001),Action|Aventure|Enfants|ComÈdie
4233,Tomcats (2001),ComÈdie
4234,"Tailor of Panama, The (2001)",Drame|Thriller
4235,Amores Perros (Love's a Bitch) (2000),Drame|Thriller
4236,Keep the River on Your Right: A Modern Cannibal Tale (2000),Documentaire
4237,"Gleaners & I, The (Les glaneurs et la glaneuse) (2000)",Documentaire
4238,Along Came a Spider (2001),Action|Crime|MystËre|Thriller
4239,Blow (2001),Crime|Drame
4240,Just Visiting (2001),ComÈdie|Fantaisie
4241,Pok√©mon 3: The Movie (2001),Animation|Enfants
4242,Beautiful Creatures (2000),ComÈdie|Crime|Drame|Thriller
4243,Brigham City (2001),Crime|Drame|MystËre
4246,Bridget Jones's Diary (2001),ComÈdie|Drame|Romance
4247,Joe Dirt (2001),Aventure|ComÈdie|MystËre|Romance
4248,Josie and the Pussycats (2001),ComÈdie
4251,Chopper (2000),Drame|Thriller
4252,"Circle, The (Dayereh) (2000)",Drame
4254,Crocodile Dundee in Los Angeles (2001),ComÈdie|Drame
4255,Freddy Got Fingered (2001),ComÈdie
4256,"Center of the World, The (2001)",Drame
4259,"Luzhin Defence, The (2000)",Drame|Romance
4260,"Visit, The (2000)",Drame
4262,Scarface (1983),Action|Crime|Drame
4263,Days of Wine and Roses (1962),Drame
4265,Driven (2001),Action|Thriller
4267,One Night at McCool's (2001),ComÈdie
4268,Town & Country (2001),ComÈdie
4270,"Mummy Returns, The (2001)",Action|Aventure|ComÈdie|Thriller
4273,Under the Sand (2000),Drame
4275,Krull (1983),Action|Aventure|Fantaisie|Sci-Fi
4276,Lost in America (1985),ComÈdie
4278,Triumph of the Will (Triumph des Willens) (1934),Documentaire
4280,"World According to Garp, The (1982)",ComÈdie|Drame|Romance
4282,Fellini Satyricon (1969),Drame|Fantaisie
4284,Frankie and Johnny (1966),ComÈdie
4285,Frankie and Johnny (1991),ComÈdie|Romance
4289,"City of Women, The (Citt√† delle donne, La) (1980)",ComÈdie|Drame
4290,For the Boys (1991),ComÈdie|Drame|Musicale
4291,Nine to Five (a.k.a. 9 to 5) (1980),ComÈdie|Crime
4292,Norma Rae (1979),Drame
4293,Summer Rental (1985),ComÈdie
4294,"5,000 Fingers of Dr. T, The (1953)",Enfants|Fantaisie|Musicale
4296,Love Story (1970),Drame|Romance
4297,Pelle the Conqueror (Pelle erobreren) (1987),Drame
4298,Rififi (Du rififi chez les hommes) (1955),Crime|Film-Noir|Thriller
4299,"Knight's Tale, A (2001)",Action|ComÈdie|Romance
4300,Bread and Roses (2000),Drame
4304,Startup.com (2001),Documentaire
4305,Angel Eyes (2001),Romance|Thriller
4306,Shrek (2001),Aventure|Animation|Enfants|ComÈdie|Fantaisie|Romance
4307,"Fast Food, Fast Women (2000)",ComÈdie|Romance
4308,Moulin Rouge (2001),Drame|Musicale|Romance
4310,Pearl Harbor (2001),Action|Drame|Romance|Guerre
4312,Himalaya (Himalaya - l'enfance d'un chef) (1999),Aventure|Drame
4313,"Man Who Cried, The (2000)",Drame
4316,Ice Castles (1978),Drame
4317,Love Potion #9 (1992),ComÈdie|Romance
4321,City Slickers (1991),ComÈdie|Occidentale
4322,Eight Men Out (1988),Drame
4323,"Horse Soldiers, The (1959)",Aventure|Guerre|Occidentale
4325,"Night, The (Notte, La) (1960)",Drame
4326,Mississippi Burning (1988),Crime|Drame|Thriller
4327,"Magnificent Seven, The (1960)",Aventure|Occidentale
4329,Rio Bravo (1959),Occidentale
4333,Throw Momma from the Train (1987),ComÈdie|Crime
4334,Yi Yi (2000),Drame
4337,"Sand Pebbles, The (1966)",Drame|Romance|Guerre
4338,Twelve O'Clock High (1949),Drame|Guerre
4339,Von Ryan's Express (1965),Action|Aventure|Drame|Guerre
4340,"Animal, The (2001)",ComÈdie
4342,Big Eden (2000),Drame|Romance
4343,Evolution (2001),ComÈdie|Sci-Fi
4344,Swordfish (2001),Action|Crime|Drame
4345,"Anniversary Party, The (2001)",Drame
4347,Divided We Fall (Mus√≠me si pom√°hat) (2000),ComÈdie|Drame
4349,Catch-22 (1970),ComÈdie|Guerre
4350,Forgotten Silver (1996),ComÈdie|Documentaire
4351,Point Break (1991),Action|Crime|Thriller
4353,Uncommon Valor (1983),Action|Guerre
4354,Unlawful Entry (1992),Crime|Thriller
4355,Youngblood (1986),Action|Drame
4356,Gentlemen Prefer Blondes (1953),ComÈdie|Musicale|Romance
4357,How to Marry a Millionaire (1953),ComÈdie|Drame|Romance
4359,"Seven Year Itch, The (1955)",ComÈdie
4361,Tootsie (1982),ComÈdie|Romance
4366,Atlantis: The Lost Empire (2001),Aventure|Animation|Enfants|Fantaisie
4367,Lara Croft: Tomb Raider (2001),Action|Aventure
4368,Dr. Dolittle 2 (2001),ComÈdie
4369,"Fast and the Furious, The (2001)",Action|Crime|Thriller
4370,A.I. Artificial Intelligence (2001),Aventure|Drame|Sci-Fi
4371,Baby Boy (2001),Crime|Drame
4372,Crazy/Beautiful (2001),Drame|Romance
4373,Pootie Tang (2001),ComÈdie
4374,Let It Snow (1999),ComÈdie|Romance
4378,Sexy Beast (2000),Crime|Drame
4380,"Princess and the Guerrerior, The (Krieger und die Kaiserin, Der) (2000)",Drame|Romance
4381,"Closet, The (Placard, Le) (2001)",ComÈdie
4383,"Crimson Rivers, The (Rivi√®res pourpres, Les) (2000)",Crime|Drame|MystËre|Thriller
4384,Lumumba (2000),Drame
4386,Cats & Dogs (2001),Enfants|ComÈdie
4387,Kiss of the Dragon (2001),Action
4388,Scary Movie 2 (2001),ComÈdie
4389,Lost and Delirious (2001),Drame
4390,Rape Me (Baise-moi) (2000),Crime|Drame|Thriller
4392,Alice (1990),ComÈdie|Drame|Fantaisie|Romance
4393,Another Woman (1988),Drame
4394,Beach Blanket Bingo (1965),ComÈdie|Musicale
4395,Big Deal on Madonna Street (I Soliti Ignoti) (1958),ComÈdie|Crime
4396,"Cannonball Run, The (1981)",Action|ComÈdie
4397,Cannonball Run II (1984),Action|ComÈdie
4399,"Diary of a Chambermaid (Journal d'une femme de chambre, Le) (1964)",ComÈdie|Drame
4402,Dr. Goldfoot and the Bikini Machine (1965),ComÈdie
4403,"Fall of the House of Usher, The (House of Usher) (1960)",Horreur
4404,Faust (1926),Drame|Fantaisie|Horreur
4406,"Man Who Shot Liberty Valance, The (1962)",Crime|Drame|Occidentale
4407,Salvador (1986),Drame|Thriller|Guerre
4408,September (1987),Drame
4409,Shadows and Fog (1991),ComÈdie|Drame|MystËre|Thriller
4410,Something Wild (1986),ComÈdie|Crime|Drame
4412,"Thing with Two Heads, The (1972)",ComÈdie|Horreur|Sci-Fi
4419,All That Heaven Allows (1955),Drame|Romance
4420,"Barefoot Contessa, The (1954)",Drame
4422,Cries and Whispers (Viskningar och rop) (1972),Drame
4424,"Garden of the Finzi-Continis, The (Giardino dei Finzi-Contini, Il) (1970)",Drame
4426,Kiss Me Deadly (1955),Film-Noir
4427,"Lion in Winter, The (1968)",Drame
4428,"Misfits, The (1961)",ComÈdie|Drame|Romance|Occidentale
4429,Moby Dick (1956),Drame
4432,Sweet Smell of Success (1957),Drame|Film-Noir
4433,Written on the Wind (1956),Drame
4434,"10th Victim, The (La decima vittima) (1965)",Action|ComÈdie|Sci-Fi|Thriller
4436,Obsession (1976),MystËre|Thriller
4437,Suspiria (1977),Horreur
4438,"Fist of Fury (Chinese Connection, The) (Jing wu men) (1972)",Action|Drame|Romance|Thriller
4439,Christiane F. (a.k.a. We Enfants from Bahnhof Zoo) (Christiane F. - Wir Kinder vom Bahnhof Zoo) (1981),Drame
4440,"Big Boss, The (Fists of Fury) (Tang shan da xiong) (1971)",Action|Thriller
4441,Game of Death (1978),Action
4442,"Last Dragon, The (1985)",Action|ComÈdie|Drame
4443,Outland (1981),Action|Sci-Fi|Thriller
4444,"Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang) (1972)",Action|Crime
4445,T-Rex: Back to the Cretaceous (1998),Aventure|Documentaire|IMAX
4446,Final Fantaisie: The Spirits Within (2001),Aventure|Animation|Fantaisie|Sci-Fi
4447,Legally Blonde (2001),ComÈdie|Romance
4448,"Score, The (2001)",Action|Drame
4449,Adanggaman (2000),Drame
4450,Bully (2001),Crime|Drame|Thriller
4451,Jump Tomorrow (2001),ComÈdie|Drame|Romance
4452,Made (2001),ComÈdie
4453,Michael Jordan to the Max (2000),Documentaire|IMAX
4454,More (1998),Animation|Drame|Sci-Fi|IMAX
4458,Africa: The Serengeti (1994),Documentaire|IMAX
4459,Alaska: Spirit of the Wild (1997),Documentaire|IMAX
4462,18 Again! (1988),ComÈdie|Fantaisie
4463,1969 (1988),Drame|Guerre
4464,"Accidental Tourist, The (1988)",ComÈdie|Drame|Romance
4465,"Accused, The (1988)",Drame
4466,Above the Law (1988),Action|Crime|Drame
4467,"Aventures of Baron Munchausen, The (1988)",Aventure|ComÈdie|Fantaisie
4470,Ariel (1988),Drame
4471,Arthur 2: On the Rocks (1988),ComÈdie|Romance
4473,Bat*21 (1988),Drame|Guerre
4474,Beaches (1988),ComÈdie|Drame|Musicale
4475,"Beast of Guerre, The (Beast, The) (1988)",Drame|Guerre
4476,Big Business (1988),ComÈdie
4477,Big Top Pee-Wee (1988),Aventure|Enfants|ComÈdie
4478,Biloxi Blues (1988),ComÈdie|Drame
4480,"Blob, The (1988)",Horreur|Sci-Fi
4482,"Bright Lights, Big City (1988)",Drame
4483,Caddyshack II (1988),ComÈdie
4484,Camille Claudel (1988),Drame
4487,Cocktail (1988),Drame|Romance
4488,Colors (1988),Action|Crime|Drame
4489,Coming to America (1988),ComÈdie|Romance
4490,"Couch Trip, The (1988)",ComÈdie
4492,Critters (1986),ComÈdie|Sci-Fi
4495,Crossing Delancey (1988),ComÈdie|Romance
4496,D.O.A. (1988),Film-Noir|MystËre|Thriller
4497,Dead Heat (1988),Action|ComÈdie|Horreur|Sci-Fi
4498,"Dead Pool, The (1988)",Action|Crime|Thriller
4499,Dirty Rotten Scoundrels (1988),ComÈdie
4500,Drowning by Numbers (1988),ComÈdie|Drame
4502,Ernest Saves Christmas (1988),Enfants|ComÈdie
4504,Feds (1988),ComÈdie
4505,For Keeps (1988),Drame|Romance
4506,Frantic (1988),Crime|MystËre|Thriller
4508,Gorillas in the Mist (1988),Drame
4509,"Great Outdoors, The (1988)",ComÈdie
4511,High Spirits (1988),ComÈdie
4516,Johnny Be Good (1988),ComÈdie
4517,Lady in White (a.k.a. The MystËre of the Lady in White) (1988),Horreur|MystËre|Thriller
4518,The Lair of the White Worm (1988),ComÈdie|Horreur
4519,"Land Before Time, The (1988)",Aventure|Animation|Enfants|Fantaisie
4520,License to Drive (1988),ComÈdie
4521,Little Nikita (1988),Drame
4522,Masquerade (1988),MystËre|Romance|Thriller
4523,Milagro Beanfield Guerre (1988),ComÈdie|Drame|Fantaisie
4524,Moon Over Parador (1988),ComÈdie
4526,My Stepmother Is an Alien (1988),ComÈdie|Romance|Sci-Fi
4527,"Night in the Life of Jimmy Reardon, A (1988)",ComÈdie|Romance
4529,Bagdad Cafe (Out of Rosenheim) (1987),ComÈdie|Drame
4531,Red Heat (1988),Action
4533,"Return of the Living Dead, The (1985)",ComÈdie|Horreur|Sci-Fi
4534,Return to Snowy River (a.k.a. The Man From Snowy River II) (1988),Aventure|Drame|Occidentale
4535,"Man from Snowy River, The (1982)",Drame|Romance|Occidentale
4537,Running on Empty (1988),Drame
4541,"Serpent and the Rainbow, The (1988)",Horreur
4544,Short Circuit 2 (1988),ComÈdie|Sci-Fi
4545,Short Circuit (1986),ComÈdie|Sci-Fi
4546,"Vanishing, The (Spoorloos) (1988)",Drame|Thriller
4552,"Tetsuo, the Ironman (Tetsuo) (1988)",Action|Horreur|Sci-Fi|Thriller
4553,They Live (1988),Action|Sci-Fi|Thriller
